block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_55163,0,10806,0,1,City Centre,77410,1_merged_1068301,1063450,
b_55169,0,10806,0,1,City Centre,77410,1_merged_1068301,1063451,
b_55166,0,10806,0,1,City Centre,77410,1_merged_1068301,1063456,
b_55165,0,10806,0,1,City Centre,77410,1_merged_1068301,1063457,
b_55167,0,10806,0,1,City Centre,77410,1_merged_1068301,1063454,
b_55170,0,10806,0,1,City Centre,77410,1_merged_1068301,1063455,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049269,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049268,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049265,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049264,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049267,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049266,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049261,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049260,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049263,
a_54888,0,10743,0,0,North Industrial,76852,2_merged_1068300,1049262,
b_55176,0,10860,0,0,University,77616,2_merged_1068304,1067485,
b_55178,0,10860,0,0,University,77616,2_merged_1068304,1067484,
b_55181,0,10860,0,0,University,77616,2_merged_1068304,1067487,
b_55180,0,10860,0,0,University,77616,2_merged_1068304,1067486,
b_55177,0,10860,0,0,University,77616,2_merged_1068304,1067481,
b_55178,0,10860,0,0,University,77616,2_merged_1068304,1067480,
b_55177,0,10860,0,0,University,77616,2_merged_1068304,1067483,
b_55178,0,10860,0,0,University,77616,2_merged_1068304,1067482,
b_55146,0,10825,0,1,City Centre,77495,2_merged_1068304,1065515,
b_55181,0,10860,0,0,University,77616,2_merged_1068304,1067489,
b_55176,0,10860,0,0,University,77616,2_merged_1068304,1067488,
b_55094,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062051,
b_55095,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062050,
b_55096,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062053,
b_55093,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062052,
b_55094,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062055,
b_55095,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062054,
b_55096,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062057,
b_55093,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062056,
b_55094,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062059,
b_55095,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062058,
b_55122,0,10802,0,1,City Centre,77384,1_merged_1068301,1062505,
b_55126,0,10802,0,1,City Centre,77384,1_merged_1068301,1062504,
b_55125,0,10802,0,1,City Centre,77384,1_merged_1068301,1062503,
b_55124,0,10802,0,1,City Centre,77384,1_merged_1068301,1062502,
b_55121,0,10802,0,1,City Centre,77384,1_merged_1068301,1062501,
b_55123,0,10802,0,1,City Centre,77384,1_merged_1068301,1062500,
b_55172,0,10859,0,1,Centre Mall via Taylor,77612,1_merged_1068301,1067261,
b_55160,0,10859,0,1,Centre Mall via Taylor,77612,1_merged_1068301,1067260,
b_55171,0,10859,0,1,Centre Mall via Taylor,77613,1_merged_1068301,1067263,
b_55170,0,10859,0,1,Centre Mall via Taylor,77612,1_merged_1068301,1067262,
b_55203,0,10811,0,1,City Centre,77428,2_merged_1068304,1063908,
b_55145,0,10811,0,1,City Centre,77428,2_merged_1068304,1063909,
b_55177,0,10859,0,0,Centre Mall,77609,2_merged_1068304,1067267,
b_55178,0,10859,0,0,Centre Mall,77609,2_merged_1068304,1067266,
b_55203,0,10811,0,1,City Centre,77428,2_merged_1068304,1063904,
b_55145,0,10811,0,1,City Centre,77428,2_merged_1068304,1063905,
b_55201,0,10811,0,1,City Centre,77428,2_merged_1068304,1063906,
b_55202,0,10811,0,1,City Centre,77428,2_merged_1068304,1063907,
b_55144,0,10811,0,1,City Centre,77427,2_merged_1068304,1063900,
b_55146,0,10811,0,1,City Centre,77427,2_merged_1068304,1063901,
b_55144,0,10811,0,1,City Centre,77427,2_merged_1068304,1063902,
b_55202,0,10811,0,1,City Centre,77428,2_merged_1068304,1063903,
a_54911,0,10746,0,1,College Park,76870,3_merged_1068299,1049841,
a_54912,0,10746,0,1,College Park,76870,3_merged_1068299,1049840,
a_54911,0,10746,0,1,College Park,76870,3_merged_1068299,1049843,
a_54911,0,10746,0,1,College Park,76870,3_merged_1068299,1049842,
a_55072,0,10733,0,0,Broadway,77094,1_merged_1068297,1054928,
a_55074,0,10733,0,0,Broadway,77094,1_merged_1068297,1054929,
a_54911,0,10746,0,1,College Park,76870,3_merged_1068299,1049847,
a_54911,0,10746,0,1,College Park,76870,3_merged_1068299,1049846,
a_54912,0,10746,0,1,College Park,76870,3_merged_1068299,1049849,
a_54912,0,10746,0,1,College Park,76870,3_merged_1068299,1049848,
a_54793,0,10731,0,1,City Centre,76770,2_merged_1068300,1047517,
b_55240,0,10817,0,1,College Park,77455,1_merged_1068301,1064688,
a_54790,0,10731,0,1,City Centre,76770,2_merged_1068300,1047516,
a_55092,0,10766,0,0,Silverwood Heights,77106,3_merged_1068299,1055941,
a_54793,0,10731,0,1,City Centre,76770,2_merged_1068300,1047511,
b_55242,0,10817,0,0,University,77453,1_merged_1068301,1064680,
b_55244,0,10817,0,0,University,77453,1_merged_1068301,1064681,
b_55240,0,10817,0,1,College Park,77455,1_merged_1068301,1064686,
b_55240,0,10817,0,1,College Park,77455,1_merged_1068301,1064687,
b_55242,0,10817,0,0,University,77453,1_merged_1068301,1064684,
a_54790,0,10731,0,1,City Centre,76770,2_merged_1068300,1047510,
b_55176,0,10806,0,1,City Centre,77410,2_merged_1068304,1063490,
a_54793,0,10731,0,1,City Centre,76770,2_merged_1068300,1047513,
b_55179,0,10862,0,0,Briarwood,77629,2_merged_1068304,1067707,
b_55095,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062036,
a_54790,0,10731,0,1,City Centre,76770,2_merged_1068300,1047512,
b_55201,0,10825,0,1,City Centre,77495,2_merged_1068304,1065510,
b_55275,0,10824,0,0,Evergreen via Silverspring,77484,3_merged_1068303,1065319,
a_54974,0,10783,0,0,University via City Centre,77007,2_merged_1068300,1051743,
a_54976,0,10783,0,0,University via City Centre,77007,2_merged_1068300,1051742,
a_54975,0,10783,0,0,University via City Centre,77007,2_merged_1068300,1051741,
a_54974,0,10783,0,0,City Centre,77004,2_merged_1068300,1051740,
a_54974,0,10783,0,0,University via City Centre,77007,2_merged_1068300,1051747,
a_54976,0,10783,0,0,University via City Centre,77007,2_merged_1068300,1051746,
a_54976,0,10783,0,0,University via City Centre,77007,2_merged_1068300,1051745,
a_54781,0,10771,0,0,Arbor Creek,76974,1_merged_1068297,1051212,
a_54769,0,10729,0,1,City Centre,76767,3_merged_1068299,1047241,
a_54770,0,10729,0,1,City Centre,76767,3_merged_1068299,1047240,
a_54769,0,10729,0,1,City Centre,76767,3_merged_1068299,1047243,
a_54770,0,10729,0,1,City Centre,76767,3_merged_1068299,1047242,
a_54768,0,10729,0,1,City Centre,76767,3_merged_1068299,1047245,
a_54770,0,10729,0,1,City Centre,76767,3_merged_1068299,1047244,
a_54768,0,10729,0,1,City Centre,76767,3_merged_1068299,1047247,
a_54770,0,10729,0,1,City Centre,76767,3_merged_1068299,1047246,
a_54768,0,10729,0,1,City Centre,76767,3_merged_1068299,1047249,
a_54770,0,10729,0,1,City Centre,76767,3_merged_1068299,1047248,
b_55178,0,10806,0,1,City Centre,77410,2_merged_1068304,1063491,
a_54829,0,10792,0,1,Centre Mall,77069,1_merged_1068297,1052841,
b_55336,0,10862,0,1,Centre Mall,77655,2_merged_1068304,1067742,
a_54825,0,10735,0,1,City Centre,76815,1_merged_1068297,1048455,
a_54933,0,10753,0,0,Evergreen via Silverspring,76900,2_merged_1068300,1050339,
a_54932,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050338,
a_54832,0,10735,0,1,City Centre,76815,1_merged_1068297,1048454,
a_54933,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050335,
a_54934,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050334,
a_54933,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050337,
a_54934,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050336,
a_54934,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050331,
a_54933,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050330,
a_54933,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050333,
a_54935,0,10753,0,0,Evergreen via Silverspring,76899,2_merged_1068300,1050332,
a_54830,0,10735,0,1,City Centre,76815,1_merged_1068297,1048456,
a_54828,0,10735,0,1,City Centre,76815,1_merged_1068297,1048451,
a_54755,0,10734,0,1,City Centre,76806,1_merged_1068297,1048322,
a_54823,0,10735,0,1,City Centre,76815,1_merged_1068297,1048453,
a_54962,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051428,
a_54944,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051429,
a_54962,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051426,
a_54944,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051427,
a_54962,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051424,
a_54945,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051425,
a_54945,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051422,
a_54945,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051423,
a_54945,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051420,
a_54945,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051421,
a_54823,0,10792,0,1,Centre Mall,77069,1_merged_1068297,1052843,
b_55308,0,10849,0,0,Lakeridge,77560,3_merged_1068303,1066503,
b_55308,0,10849,0,0,Lakeridge,77560,3_merged_1068303,1066502,
b_55308,0,10849,0,0,Lakeridge,77560,3_merged_1068303,1066501,
b_55285,0,10849,0,0,Lakeridge,77560,3_merged_1068303,1066500,
b_55285,0,10849,0,0,Lakeridge,77560,3_merged_1068303,1066507,
b_55285,0,10849,0,0,Lakeridge,77560,3_merged_1068303,1066506,
b_55285,0,10849,0,0,Lakeridge,77560,3_merged_1068303,1066505,
b_55308,0,10849,0,0,Lakeridge,77560,3_merged_1068303,1066504,
b_55285,0,10849,0,0,Lakeridge,77560,3_merged_1068303,1066509,
b_55285,0,10849,0,0,Lakeridge,77560,3_merged_1068303,1066508,
a_54832,0,10792,0,1,Centre Mall,77070,1_merged_1068297,1052842,
b_55287,0,10830,0,1,Royal - Feehan- Bedford,77509,1_merged_1068301,1065576,
b_55336,0,10862,0,1,Centre Mall,77655,2_merged_1068304,1067746,
a_54845,0,10790,0,0,Centre Mall,77059,3_merged_1068299,1052703,
a_54832,0,10792,0,1,Centre Mall,77069,1_merged_1068297,1052844,
b_55105,0,10800,0,1,City Centre,77642,2_merged_1068304,1062266,
b_55106,0,10800,0,1,City Centre,77642,2_merged_1068304,1062267,
b_55105,0,10800,0,1,City Centre,77642,2_merged_1068304,1062264,
b_55106,0,10800,0,1,City Centre,77642,2_merged_1068304,1062265,
b_55105,0,10800,0,1,City Centre,77642,2_merged_1068304,1062262,
b_55106,0,10800,0,1,City Centre,77642,2_merged_1068304,1062263,
b_55105,0,10800,0,1,City Centre,77642,2_merged_1068304,1062260,
b_55105,0,10800,0,1,City Centre,77642,2_merged_1068304,1062261,
b_55105,0,10800,0,1,City Centre,77642,2_merged_1068304,1062268,
b_55106,0,10800,0,1,City Centre,77642,2_merged_1068304,1062269,
b_55168,0,10862,0,1,Centre Mall,77652,1_merged_1068301,1067669,
b_55101,0,10805,0,0,Dundonald,77407,3_merged_1068303,1063342,
a_54822,0,10735,0,0,8th Street,76808,1_merged_1068297,1048419,
a_54821,0,10735,0,0,8th Street,76808,1_merged_1068297,1048418,
a_54763,0,10734,0,1,City Centre,76806,3_merged_1068299,1048411,
a_54762,0,10734,0,1,City Centre,76806,3_merged_1068299,1048410,
a_54763,0,10734,0,1,City Centre,76806,3_merged_1068299,1048413,
a_54762,0,10734,0,1,City Centre,76806,3_merged_1068299,1048412,
a_54763,0,10734,0,1,City Centre,76806,3_merged_1068299,1048415,
a_54762,0,10734,0,1,City Centre,76806,3_merged_1068299,1048414,
a_54763,0,10734,0,1,City Centre,76806,3_merged_1068299,1048417,
a_54762,0,10734,0,1,City Centre,76806,3_merged_1068299,1048416,
b_55163,0,10862,0,1,Centre Mall,77652,1_merged_1068301,1067668,
b_55102,0,10805,0,0,Dundonald,77407,3_merged_1068303,1063343,
b_55103,0,10800,0,1,City Centre,77642,1_merged_1068301,1062190,
b_55104,0,10800,0,1,City Centre,77642,1_merged_1068301,1062191,
b_55104,0,10800,0,1,City Centre,77642,1_merged_1068301,1062192,
b_55104,0,10800,0,1,City Centre,77642,1_merged_1068301,1062193,
b_55104,0,10800,0,1,City Centre,77642,1_merged_1068301,1062194,
b_55104,0,10800,0,1,City Centre,77642,1_merged_1068301,1062195,
b_55104,0,10800,0,1,City Centre,77642,1_merged_1068301,1062196,
b_55104,0,10800,0,1,City Centre,77642,1_merged_1068301,1062197,
b_55103,0,10800,0,1,City Centre,77642,1_merged_1068301,1062198,
b_55104,0,10800,0,1,City Centre,77642,1_merged_1068301,1062199,
a_54777,0,10736,0,0,Riversdale,76816,2_merged_1068300,1048675,
a_54776,0,10736,0,0,Riversdale,76816,2_merged_1068300,1048674,
a_54778,0,10736,0,0,Riversdale,76816,2_merged_1068300,1048677,
a_54775,0,10736,0,0,Riversdale,76816,2_merged_1068300,1048676,
a_54775,0,10736,0,0,Riversdale,76816,2_merged_1068300,1048671,
a_54776,0,10736,0,0,Riversdale,76816,2_merged_1068300,1048670,
a_54778,0,10736,0,0,Riversdale,76816,2_merged_1068300,1048673,
a_54775,0,10736,0,0,Riversdale,76817,2_merged_1068300,1048672,
a_54777,0,10736,0,0,Riversdale,76816,2_merged_1068300,1048679,
a_54776,0,10736,0,0,Riversdale,76816,2_merged_1068300,1048678,
b_55267,0,10823,0,1,University,77482,1_merged_1068301,1065039,
b_55102,0,10805,0,0,Dundonald,77407,3_merged_1068303,1063341,
b_55151,0,10804,0,0,City Centre,77402,1_merged_1068301,1062998,
b_55150,0,10804,0,0,City Centre,77402,1_merged_1068301,1062999,
b_55151,0,10804,0,0,City Centre,77402,1_merged_1068301,1062990,
b_55150,0,10804,0,0,City Centre,77402,1_merged_1068301,1062991,
b_55151,0,10804,0,0,City Centre,77402,1_merged_1068301,1062992,
b_55150,0,10804,0,0,City Centre,77402,1_merged_1068301,1062993,
b_55151,0,10804,0,0,City Centre,77402,1_merged_1068301,1062994,
b_55150,0,10804,0,0,City Centre,77402,1_merged_1068301,1062995,
b_55151,0,10804,0,0,City Centre,77402,1_merged_1068301,1062996,
b_55150,0,10804,0,0,City Centre,77402,1_merged_1068301,1062997,
a_54847,0,10790,0,0,University,77057,3_merged_1068299,1052698,
a_54845,0,10790,0,0,Centre Mall,77059,3_merged_1068299,1052699,
b_55152,0,10804,0,1,Market Mall via Preston,77406,1_merged_1068301,1063021,
b_55153,0,10804,0,1,Market Mall via Preston,77406,1_merged_1068301,1063020,
b_55152,0,10804,0,1,Market Mall via Preston,77406,1_merged_1068301,1063027,
b_55153,0,10804,0,1,Market Mall via Preston,77406,1_merged_1068301,1063026,
b_55152,0,10804,0,1,Market Mall via Preston,77406,1_merged_1068301,1063025,
b_55165,0,10862,0,0,Briarwood,77629,1_merged_1068301,1067642,
a_54848,0,10790,0,0,University,77057,3_merged_1068299,1052690,
a_54845,0,10790,0,0,University,77057,3_merged_1068299,1052691,
a_54848,0,10790,0,0,University,77057,3_merged_1068299,1052692,
a_54845,0,10790,0,0,University,77057,3_merged_1068299,1052693,
a_54847,0,10790,0,0,University,77057,3_merged_1068299,1052694,
a_54845,0,10790,0,0,University,77057,3_merged_1068299,1052695,
a_54845,0,10790,0,0,University,77057,3_merged_1068299,1052696,
a_54847,0,10790,0,0,University,77057,3_merged_1068299,1052697,
b_55161,0,10862,0,0,Briarwood,77629,1_merged_1068301,1067640,
b_55169,0,10862,0,0,Briarwood,77629,1_merged_1068301,1067647,
b_55164,0,10862,0,0,Briarwood,77629,1_merged_1068301,1067646,
b_55177,0,10859,0,1,Centre Mall via Taylor,77612,2_merged_1068304,1067313,
b_55168,0,10862,0,0,Briarwood,77629,1_merged_1068301,1067644,
a_54831,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052342,
a_54834,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052343,
a_54782,0,10731,0,1,University,76771,1_merged_1068297,1047474,
a_54828,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052341,
a_54828,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052346,
a_54840,0,10789,0,0,University via Taylor,77050,2_merged_1068300,1052431,
a_54823,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052344,
a_54825,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052345,
a_54834,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052348,
a_54832,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052349,
a_54841,0,10789,0,0,University via Taylor,77050,2_merged_1068300,1052438,
a_54840,0,10789,0,0,University via Taylor,77050,2_merged_1068300,1052439,
a_54789,0,10731,0,1,City Centre,76772,1_merged_1068297,1047478,
a_54786,0,10731,0,1,City Centre,76772,1_merged_1068297,1047479,
b_55167,0,10862,0,0,Briarwood,77629,1_merged_1068301,1067648,
b_55135,0,10815,0,1,Civic Operations Centre,77445,1_merged_1068301,1064326,
b_55096,0,10805,0,1,City Centre,77408,1_merged_1068301,1063269,
a_54869,0,10741,0,1,City Centre,76838,2_merged_1068300,1049104,
a_54872,0,10741,0,1,City Centre,76838,2_merged_1068300,1049105,
a_54870,0,10741,0,1,City Centre,76838,2_merged_1068300,1049106,
a_54871,0,10741,0,1,City Centre,76838,2_merged_1068300,1049107,
a_54869,0,10741,0,1,City Centre,76838,2_merged_1068300,1049100,
a_54872,0,10741,0,1,City Centre,76838,2_merged_1068300,1049101,
a_54870,0,10741,0,1,City Centre,76838,2_merged_1068300,1049102,
a_54871,0,10741,0,1,City Centre,76838,2_merged_1068300,1049103,
b_55177,0,10862,0,1,Centre Mall,77652,2_merged_1068304,1067725,
a_54869,0,10741,0,1,City Centre,76838,2_merged_1068300,1049108,
a_54872,0,10741,0,1,City Centre,76838,2_merged_1068300,1049109,
b_55205,0,10812,0,0,River Heights,77430,1_merged_1068301,1063978,
b_55242,0,10817,0,0,University,77453,1_merged_1068301,1064664,
b_55204,0,10818,0,1,Centre Mall via Lorne,77460,1_merged_1068301,1064841,
b_55206,0,10818,0,1,Centre Mall via Lorne,77460,1_merged_1068301,1064842,
b_55241,0,10817,0,0,University,77453,1_merged_1068301,1064667,
b_55178,0,10862,0,1,Centre Mall,77652,2_merged_1068304,1067726,
b_55242,0,10817,0,0,University,77453,1_merged_1068301,1064660,
b_55167,0,10862,0,1,Centre Mall,77652,1_merged_1068301,1067661,
b_55243,0,10817,0,0,University,77453,1_merged_1068301,1064661,
b_55240,0,10817,0,0,University,77453,1_merged_1068301,1064662,
b_55241,0,10817,0,0,University,77453,1_merged_1068301,1064663,
b_55139,0,10815,0,0,City Centre,77444,1_merged_1068301,1064273,
b_55137,0,10815,0,0,City Centre,77444,1_merged_1068301,1064272,
b_55135,0,10815,0,0,City Centre,77444,1_merged_1068301,1064271,
b_55137,0,10815,0,0,City Centre,77444,1_merged_1068301,1064270,
b_55137,0,10815,0,0,City Centre,77444,1_merged_1068301,1064277,
b_55135,0,10815,0,0,City Centre,77444,1_merged_1068301,1064276,
b_55136,0,10815,0,0,City Centre,77444,1_merged_1068301,1064275,
b_55139,0,10815,0,0,City Centre,77444,1_merged_1068301,1064274,
b_55163,0,10862,0,0,Briarwood,77630,1_merged_1068301,1067660,
b_55135,0,10815,0,0,City Centre,77444,1_merged_1068301,1064279,
b_55136,0,10815,0,0,City Centre,77444,1_merged_1068301,1064278,
b_55146,0,10837,0,1,City Centre,77524,2_merged_1068304,1065791,
b_55154,0,10804,0,0,City Centre,77402,2_merged_1068304,1063071,
b_55268,0,10824,0,1,University,77488,1_merged_1068301,1065242,
b_55298,0,10837,0,1,City Centre,77524,2_merged_1068304,1065797,
b_55298,0,10837,0,1,City Centre,77524,2_merged_1068304,1065796,
b_55266,0,10824,0,1,University,77488,1_merged_1068301,1065247,
b_55167,0,10862,0,1,Centre Mall,77652,1_merged_1068301,1067663,
b_55267,0,10824,0,1,University,77488,1_merged_1068301,1065246,
b_55336,0,10862,0,0,Briarwood,77629,2_merged_1068304,1067721,
b_55160,0,10862,0,1,Centre Mall,77652,1_merged_1068301,1067662,
b_55213,0,10812,0,1,City Centre,77431,3_merged_1068303,1064090,
a_54754,0,10728,0,0,City Centre,76761,1_merged_1068297,1046909,
a_54755,0,10728,0,0,City Centre,76761,1_merged_1068297,1046908,
b_55276,0,10824,0,0,Evergreen via Silverspring,77484,3_merged_1068303,1065328,
b_55275,0,10824,0,1,University,77489,3_merged_1068303,1065329,
b_55276,0,10824,0,0,Evergreen via Silverspring,77484,3_merged_1068303,1065326,
b_55275,0,10824,0,0,Evergreen via Silverspring,77484,3_merged_1068303,1065327,
a_54754,0,10728,0,0,Not in Service,76762,1_merged_1068297,1046907,
b_55275,0,10824,0,0,Evergreen via Silverspring,77483,3_merged_1068303,1065325,
